ExternalRiskEstimate_bin_WOE,MSinceOldestTradeOpen_bin_WOE,MSinceMostRecentTradeOpen_bin_WOE,AverageMInFile_bin_WOE,NumSatisfactoryTrades_bin_WOE,NumTrades60Ever2DerogPubRec_bin_WOE,NumTrades90Ever2DerogPubRec_bin_WOE,NumTotalTrades_bin_WOE,NumTradesOpeninLast12M_bin_WOE,PercentTradesNeverDelq_bin_WOE,MSinceMostRecentDelq_bin_WOE,MaxDelq2PublicRecLast12M_bin_WOE,MaxDelqEver_bin_WOE,PercentInstallTrades_bin_WOE,NetFractionInstallBurden_bin_WOE,NumInstallTradesWBalance_bin_WOE,MSinceMostRecentInqexcl7days_bin_WOE,NumInqLast6M_bin_WOE,NumInqLast6Mexcl7days_bin_WOE,NetFractionRevolvingBurden_bin_WOE,NumRevolvingTradesWBalance_bin_WOE,NumBank2NatlTradesWHighUtilization_bin_WOE,PercentTradesWBalance_bin_WOE
1.7990000000000002,0.086,0.083,0.669,-0.086,0.9520000000000001,-0.053,-0.377,0.287,0.601,-0.22,0.8059999999999999,-0.147,-0.503,0.363,0.313,1.2229999999999999,0.17,0.021,1.4569999999999999,-0.15,0.541,0.772
-0.326,0.086,0.083,0.0,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,0.13699999999999998,0.408,-0.147,-0.145,0.147,0.313,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.188,-0.601,0.203
0.26899999999999996,-0.14800000000000002,0.083,0.0,0.539,0.9309999999999999,-0.021,0.535,-0.021,1.012,-0.22,0.408,-0.147,0.161,0.363,0.22899999999999998,1.2229999999999999,-0.047,-0.051,0.851,0.512,0.601,0.772
1.7990000000000002,0.086,0.083,0.669,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,1.012,-0.057999999999999996,0.8059999999999999,-0.147,0.161,0.147,0.313,1.2229999999999999,0.47100000000000003,0.021,-0.08800000000000001,-0.188,-0.601,0.772
0.26899999999999996,0.086,0.083,0.669,-0.086,-0.021,-0.021,-0.377,0.428,-0.147,-0.392,0.408,-0.147,-0.145,0.147,-0.83,1.2229999999999999,0.17,0.021,-0.7390000000000001,-0.188,-0.601,-0.45399999999999996
-0.326,-0.14800000000000002,0.0,0.0,-0.086,-0.021,-0.021,-0.377,-0.021,0.366,-0.22,0.408,-0.147,-0.62,0.047,0.242,1.2229999999999999,0.47100000000000003,0.021,-0.7390000000000001,-0.188,-0.601,-0.982
0.26899999999999996,0.086,0.083,0.669,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.982
1.7990000000000002,0.086,0.083,0.26899999999999996,-0.086,0.9520000000000001,-0.053,-0.377,0.428,0.366,-0.22,0.8059999999999999,-0.017,-0.503,0.001,0.242,1.2229999999999999,0.17,0.021,-0.08800000000000001,-0.15,0.23800000000000002,-0.45399999999999996
1.7990000000000002,0.086,0.083,0.669,-0.086,-0.021,-0.021,-0.377,-0.021,1.012,-0.057999999999999996,0.8059999999999999,-0.147,-0.503,0.147,0.22899999999999998,1.2229999999999999,-0.047,-0.051,0.633,-0.15,-0.601,0.203
1.7990000000000002,0.5489999999999999,0.083,1.238,1.999,-0.021,-0.021,0.535,-0.021,-0.147,0.198,-0.147,-0.147,-0.145,0.047,0.242,1.2229999999999999,0.17,-0.051,1.4569999999999999,-0.188,-0.601,0.772
1.0170000000000001,0.086,0.083,0.669,-0.086,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.147,0.22899999999999998,1.2229999999999999,-0.047,-0.051,0.633,-0.15,-0.601,0.203
1.0170000000000001,0.5489999999999999,0.083,1.238,1.1520000000000001,-0.021,-0.021,0.535,-0.021,1.012,-0.48200000000000004,0.408,-0.147,0.161,0.363,0.22899999999999998,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.188,0.601,0.772
1.7990000000000002,0.086,0.083,0.669,0.166,-0.021,-0.021,-0.09699999999999999,0.287,1.012,-0.057999999999999996,0.8059999999999999,-0.147,-0.503,0.147,0.22899999999999998,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.263,0.23800000000000002,0.203
-0.326,-0.14800000000000002,0.083,0.26899999999999996,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,0.13699999999999998,0.408,-0.147,-0.62,0.047,0.256,1.2229999999999999,0.17,-0.051,0.633,-0.188,-0.601,-0.982
1.7990000000000002,0.086,0.083,0.669,0.539,-0.021,-0.021,0.11599999999999999,-0.021,1.012,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.047,0.256,1.2229999999999999,0.17,0.021,-0.08800000000000001,-0.15,-0.601,0.203
1.7990000000000002,0.086,0.083,0.26899999999999996,0.539,0.9520000000000001,-0.053,-0.09699999999999999,-0.021,1.012,-0.057999999999999996,0.8059999999999999,-0.147,0.161,0.363,0.313,1.2229999999999999,0.17,-0.051,-0.08800000000000001,-0.188,-0.601,-0.13
-0.326,0.292,0.083,0.669,0.539,-0.021,-0.021,0.11599999999999999,-0.021,0.366,-0.48200000000000004,0.408,-0.017,-0.503,0.047,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.45399999999999996
-1.094,-0.14800000000000002,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,0.287,-0.147,0.198,-0.147,-0.147,-0.62,0.147,0.313,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.982
-1.094,-0.14800000000000002,0.083,0.0,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,-0.057999999999999996,0.8059999999999999,-0.147,-0.145,0.363,0.313,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.13
0.26899999999999996,0.086,0.083,0.669,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,0.13699999999999998,0.408,-0.147,-0.62,0.147,0.242,1.2229999999999999,0.17,0.021,-0.08800000000000001,-0.263,-0.601,0.203
0.26899999999999996,-0.14800000000000002,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,-0.021,0.366,-0.392,0.408,-0.147,-0.62,0.363,0.242,1.2229999999999999,-0.047,-0.051,0.633,0.034,0.23800000000000002,-0.45399999999999996
-1.094,0.086,0.0,0.26899999999999996,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,-0.147,0.198,-0.147,-0.147,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.45399999999999996
-1.094,-0.14800000000000002,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,-0.021,-0.147,0.198,-0.147,-0.147,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,0.034,-0.601,-0.982
1.0170000000000001,0.086,0.083,0.26899999999999996,0.539,-0.021,-0.021,0.535,-0.021,1.567,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.363,0.242,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.188,0.601,0.203
1.7990000000000002,0.292,0.083,0.669,-0.086,-0.021,-0.021,-0.377,0.287,0.601,-0.057999999999999996,0.8059999999999999,-0.147,-0.503,0.147,0.313,1.2229999999999999,0.47100000000000003,0.021,0.633,-0.15,-0.601,-0.45399999999999996
-1.094,0.086,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,0.428,-0.147,0.198,0.408,-0.147,-0.62,0.363,0.242,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.263,-0.601,-0.45399999999999996
-1.094,0.086,0.083,0.669,-0.086,-0.021,-0.021,-0.09699999999999999,0.8959999999999999,-0.147,0.198,-0.147,-0.147,-0.62,0.047,0.242,1.2229999999999999,0.17,0.021,-0.7390000000000001,-0.188,-0.601,-0.982
0.26899999999999996,0.5489999999999999,0.083,1.238,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,0.601,-0.392,0.408,-0.147,-0.62,0.047,0.242,1.2229999999999999,0.17,-0.051,-0.08800000000000001,0.034,-0.601,-0.13
1.0170000000000001,0.086,0.083,0.0,-0.086,-0.021,-0.021,-0.377,-0.021,0.601,-0.057999999999999996,0.8059999999999999,-0.017,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,0.633,0.034,-0.601,-0.45399999999999996
1.0170000000000001,0.292,0.083,0.669,-0.086,-0.021,-0.021,-0.377,-0.021,-0.147,0.198,-0.147,-0.147,-0.503,0.363,0.313,1.2229999999999999,0.17,-0.051,0.633,-0.15,-0.601,0.772
1.0170000000000001,0.5489999999999999,0.083,1.238,0.539,-0.021,-0.021,0.11599999999999999,-0.021,0.366,-0.22,0.408,-0.017,-0.503,0.147,0.242,1.2229999999999999,0.17,0.021,1.4569999999999999,-0.15,-0.601,0.772
1.0170000000000001,0.086,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,0.428,1.012,-0.057999999999999996,0.8059999999999999,-0.147,-0.145,0.363,0.22899999999999998,1.2229999999999999,0.17,-0.051,-0.7390000000000001,-0.263,-0.601,-0.982
1.0170000000000001,0.086,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,-0.021,0.366,-0.392,0.408,-0.147,-0.503,0.047,0.22899999999999998,1.2229999999999999,0.17,-0.051,0.633,0.034,0.611,0.203
1.0170000000000001,0.086,0.083,0.26899999999999996,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,1.012,-0.057999999999999996,0.408,-0.147,-0.145,0.001,0.242,1.2229999999999999,-0.047,-0.051,0.633,-0.188,-0.601,0.203
-0.326,0.086,0.083,0.669,-0.086,-0.021,-0.021,-0.377,-0.021,-0.147,-0.48200000000000004,0.408,-0.147,-0.62,0.147,0.22899999999999998,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.45399999999999996
1.7990000000000002,-0.14800000000000002,0.0,0.0,0.166,-0.021,-0.021,0.11599999999999999,-0.021,0.366,-0.057999999999999996,0.8059999999999999,-0.017,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.13
1.0170000000000001,0.086,0.083,0.26899999999999996,-0.086,0.9520000000000001,-0.053,-0.377,0.287,-0.147,0.198,0.8059999999999999,-0.147,-0.503,0.047,0.313,1.2229999999999999,0.17,-0.051,-0.7390000000000001,-0.188,-0.601,-0.982
1.0170000000000001,0.086,0.083,1.238,0.166,-0.021,-0.021,0.11599999999999999,-0.021,-0.147,0.198,-0.147,-0.147,-0.62,0.147,0.22899999999999998,1.2229999999999999,0.17,0.021,1.4569999999999999,0.034,0.611,0.772
-0.326,-0.14800000000000002,0.083,0.26899999999999996,0.166,-0.021,-0.021,0.11599999999999999,0.287,-0.147,0.198,-0.147,-0.147,-0.145,0.047,0.22899999999999998,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.982
1.0170000000000001,0.292,0.083,1.238,0.166,-0.021,-0.021,0.11599999999999999,0.287,-0.147,0.198,-0.147,-0.147,-0.62,0.363,0.242,1.2229999999999999,-0.047,-0.051,0.633,-0.15,-0.601,0.203
-0.326,0.086,0.083,0.669,-0.086,-0.021,-0.021,-0.377,0.428,-0.147,0.198,-0.147,-0.147,-0.62,0.047,0.242,1.2229999999999999,0.17,0.021,-0.08800000000000001,-0.263,0.23800000000000002,-0.982
0.26899999999999996,-0.14800000000000002,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,0.428,-0.147,0.198,-0.147,-0.147,-0.62,0.001,0.242,1.2229999999999999,0.17,0.021,-0.7390000000000001,0.165,-0.601,-0.45399999999999996
0.26899999999999996,0.086,0.083,0.669,-0.086,-0.021,-0.021,-0.09699999999999999,0.428,-0.147,0.198,-0.147,-0.147,-0.503,0.363,0.22899999999999998,1.2229999999999999,0.17,0.021,0.633,-0.15,0.23800000000000002,-0.45399999999999996
-1.094,-0.14800000000000002,0.0,0.26899999999999996,0.539,-0.021,-0.021,0.11599999999999999,-0.021,-0.147,0.198,0.408,-0.147,-0.503,0.047,0.256,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.188,-0.601,0.772
0.26899999999999996,0.086,0.083,1.238,-0.086,-0.021,-0.021,-0.377,0.8959999999999999,-0.147,0.198,-0.147,-0.147,-0.62,0.363,0.242,1.2229999999999999,0.17,-0.051,-0.08800000000000001,-0.15,0.23800000000000002,-0.982
0.26899999999999996,0.5489999999999999,0.083,1.238,0.539,-0.021,-0.021,0.11599999999999999,-0.021,-0.147,0.198,-0.147,-0.147,-0.145,0.047,0.242,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.188,-0.601,-0.45399999999999996
1.0170000000000001,0.5489999999999999,0.083,1.238,0.166,-0.021,-0.021,-0.09699999999999999,0.287,-0.147,0.198,-0.147,-0.147,-0.62,0.047,0.242,1.2229999999999999,0.17,0.021,0.633,-0.188,-0.601,-0.982
1.0170000000000001,0.086,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,-0.021,-0.147,-0.392,0.408,-0.147,-0.503,0.147,0.313,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.15,0.541,0.772
1.0170000000000001,-0.14800000000000002,0.083,0.26899999999999996,-0.086,0.9520000000000001,-0.053,-0.377,-0.021,0.601,-0.392,0.408,-0.147,-0.62,0.047,0.242,1.2229999999999999,0.17,-0.051,0.633,-0.15,0.23800000000000002,0.772
-1.094,-0.14800000000000002,0.0,0.0,0.539,-0.021,-0.021,0.11599999999999999,-0.021,-0.147,0.198,-0.147,-0.147,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,0.203
-1.094,-0.14800000000000002,0.083,0.0,0.166,-0.021,-0.021,0.11599999999999999,-0.021,-0.147,0.198,-0.147,-0.147,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.45399999999999996
0.26899999999999996,0.086,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,-0.021,0.601,-0.057999999999999996,0.408,-0.147,-0.503,0.147,0.242,1.2229999999999999,0.17,0.021,-0.08800000000000001,-0.188,-0.601,-0.45399999999999996
1.0170000000000001,-0.14800000000000002,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,0.428,-0.147,-0.48200000000000004,0.408,-0.017,-0.62,0.363,0.313,1.2229999999999999,0.17,0.021,1.4569999999999999,-0.15,0.541,-0.13
0.26899999999999996,0.5489999999999999,0.083,1.238,-0.086,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.188,-0.601,-0.13
-1.094,-0.14800000000000002,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,0.287,-0.147,0.198,-0.147,-0.147,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.15,-0.601,-0.982
-1.094,0.086,0.083,0.669,1.1520000000000001,-0.021,-0.021,0.535,-0.021,-0.147,0.198,-0.147,-0.147,0.161,0.363,0.242,1.2229999999999999,-0.047,-0.051,0.851,0.512,0.601,0.772
0.26899999999999996,-0.14800000000000002,0.083,0.0,-0.086,-0.021,-0.021,-0.377,0.428,0.366,0.13699999999999998,0.408,-0.147,-0.62,0.047,0.242,1.2229999999999999,0.17,-0.051,-0.08800000000000001,0.165,0.23800000000000002,0.203
1.0170000000000001,0.5489999999999999,0.083,1.238,0.539,0.9520000000000001,-0.053,0.535,-0.021,1.012,-0.48200000000000004,0.408,-0.147,-0.145,0.363,0.242,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.188,-0.601,0.203
-1.094,0.292,0.083,0.669,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,-0.147,0.198,-0.147,-0.147,-0.62,0.363,0.313,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.45399999999999996
-1.094,0.086,0.083,0.26899999999999996,0.539,-0.021,-0.021,0.11599999999999999,-0.021,-0.147,0.198,0.408,-0.147,-0.503,0.047,0.242,1.2229999999999999,0.47100000000000003,0.021,-0.7390000000000001,-0.188,-0.601,-0.982
1.0170000000000001,-0.14800000000000002,0.083,0.0,-0.086,-0.021,-0.021,-0.09699999999999999,0.428,0.366,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.363,0.242,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.15,0.541,-0.13
-0.326,0.292,0.083,0.669,-0.086,-0.021,-0.021,-0.377,-0.021,-0.147,0.198,-0.147,-0.147,-0.503,0.147,0.313,1.2229999999999999,-0.047,-0.051,0.633,-0.263,-0.601,0.772
0.26899999999999996,0.292,0.083,0.26899999999999996,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,0.13699999999999998,0.408,-0.147,1.156,0.363,0.22899999999999998,1.2229999999999999,0.17,0.021,1.4569999999999999,-0.188,0.23800000000000002,0.203
0.26899999999999996,0.086,0.0,0.669,-0.086,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.147,0.22899999999999998,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.188,-0.601,-0.982
1.7990000000000002,0.5489999999999999,0.083,1.238,-0.086,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,-0.48200000000000004,0.408,-0.147,-0.145,0.363,0.313,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.15,0.23800000000000002,0.772
1.0170000000000001,0.5489999999999999,0.083,1.238,0.539,0.9520000000000001,-0.021,0.11599999999999999,-0.021,1.567,-0.057999999999999996,0.8059999999999999,-0.147,0.161,0.363,0.242,1.2229999999999999,0.47100000000000003,0.021,-0.08800000000000001,-0.188,-0.601,-0.45399999999999996
1.0170000000000001,0.292,0.083,0.669,-0.086,-0.021,-0.021,-0.377,0.287,0.366,-0.48200000000000004,0.8059999999999999,-0.147,-0.503,0.363,0.22899999999999998,1.2229999999999999,-0.047,-0.051,0.633,-0.15,0.23800000000000002,0.203
1.7990000000000002,0.5489999999999999,0.0,0.669,0.539,0.9309999999999999,-0.021,0.11599999999999999,-0.021,1.012,-0.392,0.408,-0.147,-0.145,0.147,0.22899999999999998,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.188,0.23800000000000002,0.772
-1.094,0.086,0.083,0.26899999999999996,0.166,-0.021,-0.021,-0.09699999999999999,0.287,-0.147,0.198,-0.147,-0.147,-0.503,0.001,0.22899999999999998,1.2229999999999999,0.17,-0.051,-0.7390000000000001,-0.188,-0.601,-0.982
1.7990000000000002,-0.14800000000000002,0.083,0.26899999999999996,0.166,0.9309999999999999,-0.053,-0.09699999999999999,0.287,-0.147,0.198,0.8059999999999999,-0.147,-0.145,0.001,0.242,1.2229999999999999,0.47100000000000003,0.021,-0.08800000000000001,-0.15,-0.601,0.203
1.7990000000000002,0.086,0.083,0.0,0.539,-0.021,-0.021,0.11599999999999999,-0.021,1.012,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.363,0.22899999999999998,1.2229999999999999,0.17,0.021,0.633,-0.15,0.23800000000000002,0.772
1.0170000000000001,0.5489999999999999,0.083,1.238,1.1520000000000001,0.9309999999999999,-0.053,0.535,-0.021,1.012,-0.392,0.408,-0.147,-0.62,0.047,0.256,1.2229999999999999,0.17,0.021,0.851,-0.188,0.601,0.772
1.7990000000000002,-0.14800000000000002,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,0.428,0.366,-0.057999999999999996,0.8059999999999999,-0.017,-0.62,0.363,0.242,1.2229999999999999,0.17,0.021,0.633,0.034,0.23800000000000002,-0.45399999999999996
1.0170000000000001,0.086,0.083,0.669,0.166,-0.021,-0.021,-0.09699999999999999,0.428,0.366,0.198,0.8059999999999999,-0.147,0.161,0.363,0.22899999999999998,1.2229999999999999,-0.047,-0.051,0.633,-0.188,0.601,0.203
-1.094,-0.14800000000000002,0.083,0.0,0.166,-0.021,-0.021,0.11599999999999999,-0.021,-0.147,0.198,-0.147,-0.147,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.45399999999999996
1.7990000000000002,0.292,0.083,0.669,0.539,-0.021,-0.021,0.11599999999999999,-0.021,1.012,-0.057999999999999996,0.8059999999999999,-0.017,-0.62,0.363,0.242,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.188,-0.601,-0.13
-0.326,0.086,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.09699999999999999,-0.021,-0.147,0.198,-0.147,-0.147,-0.62,0.363,0.242,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.15,0.23800000000000002,-0.982
-1.094,0.086,0.083,0.26899999999999996,0.539,-0.021,-0.021,0.11599999999999999,-0.021,0.366,-0.48200000000000004,0.408,-0.147,-0.62,0.047,0.242,1.2229999999999999,0.17,0.021,-0.7390000000000001,-0.188,-0.601,-0.45399999999999996
1.7990000000000002,0.086,0.083,0.669,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,0.601,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.263,0.541,-0.13
0.26899999999999996,0.086,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,0.287,0.601,-0.22,0.408,-0.147,-0.62,0.001,0.313,1.2229999999999999,0.17,-0.051,-0.08800000000000001,-0.188,-0.601,-0.982
1.7990000000000002,-0.14800000000000002,0.083,0.0,0.166,0.9520000000000001,-0.021,-0.09699999999999999,-0.021,1.567,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.047,0.256,1.2229999999999999,0.17,-0.051,-0.08800000000000001,-0.263,-0.601,-0.45399999999999996
-1.094,-0.14800000000000002,0.0,0.0,0.539,-0.021,-0.021,0.535,-0.021,-0.147,0.198,-0.147,-0.147,-0.503,0.363,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,-0.601,-0.45399999999999996
1.7990000000000002,0.086,0.083,0.669,0.539,0.9520000000000001,-0.053,-0.09699999999999999,0.428,1.567,-0.22,0.408,-0.147,-0.62,0.047,0.256,1.2229999999999999,0.17,0.021,-0.08800000000000001,-0.188,-0.601,-0.45399999999999996
1.7990000000000002,0.292,0.083,0.26899999999999996,0.539,-0.021,-0.021,0.11599999999999999,-0.021,0.601,-0.057999999999999996,0.8059999999999999,-0.147,-0.503,0.147,0.242,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.188,0.23800000000000002,0.203
1.0170000000000001,0.5489999999999999,0.083,1.238,0.539,0.9309999999999999,-0.053,0.535,0.287,0.601,-0.48200000000000004,0.408,-0.017,-0.503,0.363,0.242,1.2229999999999999,0.17,0.021,0.633,-0.188,-0.601,0.772
1.0170000000000001,0.086,0.083,0.0,0.166,0.9520000000000001,-0.053,-0.09699999999999999,-0.021,1.012,-0.48200000000000004,0.408,-0.017,-0.62,0.047,0.242,1.2229999999999999,0.17,-0.051,-0.08800000000000001,-0.15,0.23800000000000002,0.772
-0.326,-0.14800000000000002,0.083,0.26899999999999996,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,-0.147,0.198,-0.147,-0.147,0.161,0.147,0.22899999999999998,1.2229999999999999,0.17,0.021,0.633,-0.188,-0.601,0.203
1.7990000000000002,0.292,0.083,0.669,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,0.601,-0.22,0.408,-0.017,-0.503,0.363,0.22899999999999998,1.2229999999999999,-0.047,-0.051,0.633,-0.15,0.611,0.772
1.0170000000000001,0.292,0.083,0.669,-0.086,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,-0.22,0.408,-0.017,0.161,0.363,0.313,1.2229999999999999,0.17,0.021,0.633,-0.188,-0.601,0.772
1.0170000000000001,0.292,0.083,1.238,0.539,-0.021,-0.021,0.11599999999999999,0.428,-0.147,0.198,-0.147,-0.147,-0.62,0.147,0.242,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.188,-0.601,-0.45399999999999996
0.26899999999999996,0.086,0.083,0.26899999999999996,-0.086,-0.021,-0.021,-0.377,0.287,-0.147,-0.392,0.408,-0.147,-0.145,0.363,0.313,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.263,0.541,0.772
1.0170000000000001,0.5489999999999999,0.083,1.238,0.539,-0.021,-0.021,0.535,-0.021,0.601,-0.057999999999999996,0.408,-0.147,0.161,0.147,0.313,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,0.601,-0.13
1.0170000000000001,0.086,0.083,0.0,-0.086,-0.021,-0.021,-0.09699999999999999,-0.021,0.601,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.147,0.242,1.2229999999999999,-0.047,-0.051,1.4569999999999999,-0.263,0.23800000000000002,0.203
1.7990000000000002,0.292,0.0,0.669,1.999,-0.021,-0.021,0.535,-0.021,1.012,-0.057999999999999996,0.8059999999999999,-0.147,0.161,0.047,0.256,1.2229999999999999,0.47100000000000003,0.021,0.851,0.512,0.601,0.794
1.0170000000000001,0.086,0.083,1.238,0.166,-0.021,-0.021,-0.09699999999999999,0.428,0.366,-0.48200000000000004,0.408,-0.147,-0.503,0.363,0.313,1.2229999999999999,0.17,0.021,0.633,-0.15,-0.601,0.772
1.7990000000000002,0.5489999999999999,0.083,0.669,1.1520000000000001,0.9520000000000001,-0.053,0.11599999999999999,-0.021,1.567,-0.057999999999999996,0.408,-0.147,-0.145,0.363,0.242,1.2229999999999999,0.47100000000000003,0.021,1.4569999999999999,-0.188,-0.601,0.772
1.7990000000000002,0.086,0.0,0.0,0.166,0.9520000000000001,-0.053,-0.09699999999999999,-0.021,1.012,-0.057999999999999996,0.8059999999999999,-0.017,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,0.633,-0.188,0.23800000000000002,-0.45399999999999996
0.26899999999999996,0.086,0.083,0.26899999999999996,0.166,-0.021,-0.021,-0.09699999999999999,-0.021,0.366,-0.22,0.408,-0.017,-0.62,0.047,0.242,1.2229999999999999,1.222,0.021,-0.08800000000000001,-0.263,-0.601,-0.13
1.0170000000000001,0.5489999999999999,0.083,1.238,0.539,-0.021,-0.021,0.11599999999999999,0.428,-0.147,0.198,-0.147,-0.147,-0.503,0.363,0.22899999999999998,1.2229999999999999,0.17,0.021,0.633,-0.263,-0.601,0.772
1.0170000000000001,0.086,0.083,0.26899999999999996,-0.086,0.9309999999999999,-0.053,-0.09699999999999999,-0.021,0.366,-0.057999999999999996,0.8059999999999999,-0.147,-0.62,0.147,0.22899999999999998,1.2229999999999999,-0.047,-0.051,-0.08800000000000001,-0.15,-0.601,-0.45399999999999996
1.0170000000000001,0.5489999999999999,0.083,1.238,-0.086,-0.021,-0.021,-0.377,0.428,-0.147,0.198,-0.147,-0.147,-0.62,0.363,0.22899999999999998,1.2229999999999999,0.17,0.021,-0.08800000000000001,-0.15,-0.601,-0.45399999999999996
1.0170000000000001,0.086,0.083,0.0,-0.086,0.9520000000000001,-0.053,-0.377,-0.021,-0.147,0.13699999999999998,0.408,-0.147,0.161,0.147,0.242,1.2229999999999999,-0.047,-0.051,-0.7390000000000001,-0.188,0.601,0.203
0.26899999999999996,0.5489999999999999,0.083,1.238,0.539,-0.021,-0.021,0.11599999999999999,-0.021,0.366,-0.48200000000000004,0.408,-0.147,-0.62,0.047,0.242,1.2229999999999999,-0.047,-0.051,0.633,-0.188,-0.601,0.203
